OBJECTID,ISSUE_DATE,PERMIT_TYPE_NAME,PERMIT_SUBTYPE_NAME,APPLICATION_STATUS_NAME,FULL_ADDRESS,ZONING,LASTMODIFIEDDATE,CITY,STATE,LATITUDE,LONGITUDE,ZIPCODE,WARD,ANC,DISTRICT,PSA,NEIGHBORHOODCLUSTER,BUSINESSIMPROVEMENTDISTRICT
426895,2016-04-22T00:00:00.000Z,CONSTRUCTION,DEMOLITION,PERMIT ISSUED,"5120 MACARTHUR BLVD NW, WASHINGTON, DC 20016",C-1,2016-08-03T08:09:18.000Z,WASHINGTON,DC,38.925435,-77.102318,20016,3,3D,SECOND,205,13,NONE
426896,2016-04-22T00:00:00.000Z,CONSTRUCTION,DEMOLITION,PERMIT ISSUED,"3149 O ST NW, WASHINGTON, DC 20007",R-3,2016-08-03T08:09:18.000Z,WASHINGTON,DC,38.90861,-77.063192,20007,2,2E,SECOND,206,4,NONE
426897,2016-04-22T00:00:00.000Z,CONSTRUCTION,FENCE,PERMIT ISSUED,"2319 40TH ST NW, WASHINGTON, DC 20007",R-5-A,2016-07-30T08:14:44.000Z,WASHINGTON,DC,38.921251,-77.078528,20007,3,3B,SECOND,204,14,NONE
426898,2016-04-22T00:00:00.000Z,CONSTRUCTION,FENCE,PERMIT ISSUED,"1104 CONSTITUTION AVE NE, WASHINGTON, DC 20002",,2016-08-03T08:09:18.000Z,WASHINGTON,DC,38.892187,-76.991224,20002,6,6A,FIRST,107,25,NONE
426899,2016-04-22T00:00:00.000Z,CONSTRUCTION,FENCE,PERMIT ISSUED,"2217 S ST NE, WASHINGTON, DC 20002",R-1-B,2016-07-30T08:14:44.000Z,WASHINGTON,DC,38.913884,-76.973367,20002,5,5B,FIFTH,503,23,NONE
426900,2016-04-22T00:00:00.000Z,CONSTRUCTION,FENCE,PERMIT ISSUED,"1539 41ST ST SE, WASHINGTON, DC 20020",R-2,2016-05-26T15:56:05.000Z,WASHINGTON,DC,38.867271,-76.94397,20020,7,7E,SIXTH,605,34,NONE
426901,2016-04-22T00:00:00.000Z,CONSTRUCTION,FENCE,PERMIT ISSUED,"1264 OATES ST NE, WASHINGTON, DC 20002",R-4,2016-08-03T08:09:18.000Z,WASHINGTON,DC,38.904823,-76.986288,20002,5,5B,FIFTH,506,23,NONE
426902,2016-04-22T00:00:00.000Z,CONSTRUCTION,MISCELLANEOUS,PERMIT ISSUED,0 WISCONSIN AVE NW,,2016-08-03T08:09:18.000Z,WASHINGTON,DC,38.90202,-77.008455,,6,6C,FIRST,103,25,NOMA BID
426903,2016-04-22T00:00:00.000Z,CONSTRUCTION,MISCELLANEOUS,PERMIT ISSUED,0 WESTERN AVE NW,,2016-07-18T08:11:43.000Z,WASHINGTON,DC,0,0,,,NONE,,,NONE,NONE
427129,2016-06-22T00:00:00.000Z,CONSTRUCTION,FENCE,PERMIT ISSUED,"5523 KANSAS AVE NW, WASHINGTON, DC 20011",R-3,2016-07-30T08:14:44.000Z,WASHINGTON,DC,38.957262,-77.014192,20011,4,4B,FOURTH,406,17,NONE
427130,2016-06-22T00:00:00.000Z,CONSTRUCTION,FENCE,PERMIT ISSUED,"810 DECATUR ST NW, WASHINGTON, DC 20011",R-3,2016-08-03T08:09:19.000Z,WASHINGTON,DC,38.948151,-77.024445,20011,4,4D,FOURTH,407,18,NONE
427131,2016-06-22T00:00:00.000Z,CONSTRUCTION,FENCE,PERMIT ISSUED,"5733 EAST CAPITOL ST SE, WASHINGTON, DC 20019",R-2,2016-08-03T08:09:19.000Z,WASHINGTON,DC,38.889479,-76.919289,20019,7,7E,SIXTH,604,33,NONE
426907,2016-04-22T00:00:00.000Z,CONSTRUCTION,MISCELLANEOUS,PERMIT ISSUED,"1020 19TH ST NW, WASHINGTON, DC 20036",C-3-C,2016-07-30T08:14:44.000Z,WASHINGTON,DC,38.903176,-77.043808,20036,2,2B,SECOND,207,6,GOLDEN TRIANGLE BID
426908,2016-04-22T00:00:00.000Z,CONSTRUCTION,MISCELLANEOUS,PERMIT ISSUED,"77 K ST NE, WASHINGTON, DC 20002",C-3-C,2016-07-30T08:14:44.000Z,WASHINGTON,DC,38.902108,-77.00638,20002,6,6C,FIRST,103,25,NOMA BID
426909,2016-04-22T00:00:00.000Z,CONSTRUCTION,MISCELLANEOUS,PERMIT ISSUED,"101 V ST SW, WASHINGTON, DC 20024",,2016-07-18T08:11:43.000Z,WASHINGTON,DC,38.865095,-77.013029,20024,6,6D,FIRST,105,9,CAPITOL RIVERFRONT BID
427132,2016-06-22T00:00:00.000Z,CONSTRUCTION,GARAGE,PERMIT ISSUED,"1252 COLUMBIA RD NW, WASHINGTON, DC 20009",R-4,2016-07-30T08:14:44.000Z,WASHINGTON,DC,38.927422,-77.028984,20009,1,1A,THIRD,302,2,NONE
427133,2016-06-22T00:00:00.000Z,CONSTRUCTION,GARAGE,COMPLETED,"7533 12TH ST NW, WASHINGTON, DC 20012",R-2,2016-07-22T08:08:26.000Z,WASHINGTON,DC,38.981715,-77.027555,20012,4,4A,FOURTH,401,16,NONE
427134,2016-06-22T00:00:00.000Z,CONSTRUCTION,MISCELLANEOUS,PERMIT ISSUED,0 F ST NW,,2016-08-03T08:09:19.000Z,WASHINGTON,DC,38.897341,-77.009066,,6,6C,FIRST,103,8,DOWNTOWN BID
427135,2016-06-22T00:00:00.000Z,CONSTRUCTION,MISCELLANEOUS,PERMIT ISSUED,"2000 K ST NW, WASHINGTON, DC 20006",,2016-07-19T08:12:19.000Z,WASHINGTON,DC,38.902112,-77.045276,20006,2,2A,SECOND,207,6,GOLDEN TRIANGLE BID
427136,2016-06-22T00:00:00.000Z,CONSTRUCTION,MISCELLANEOUS,PERMIT ISSUED,"2400 EAST CAPITOL ST SE, WASHINGTON, DC 20003",,2016-07-19T08:12:19.000Z,WASHINGTON,DC,38.889791,-76.971895,20003,7,7D,FIRST,108,25,NONE
427137,2016-06-22T00:00:00.000Z,CONSTRUCTION,MISCELLANEOUS,PERMIT ISSUED,"801 K ST NW, WASHINGTON, DC 20001",DD/C-3-C,2016-06-23T08:07:11.000Z,WASHINGTON,DC,38.902622,-77.022943,20001,2,2C,FIRST,102,8,DOWNTOWN BID
427138,2016-06-22T00:00:00.000Z,CONSTRUCTION,RAZE,PERMIT ISSUED,"1711 1ST ST SW, WASHINGTON, DC 20024",CG/CR,2016-08-03T08:09:19.000Z,WASHINGTON,DC,38.868406,-77.012605,20024,6,6D,FIRST,105,9,CAPITOL RIVERFRONT BID
427139,2016-06-22T00:00:00.000Z,CONSTRUCTION,RAZE,PERMIT ISSUED,"1711 1ST ST SW, WASHINGTON, DC 20024",CG/CR,2016-07-30T08:14:44.000Z,WASHINGTON,DC,38.868406,-77.012605,20024,6,6D,FIRST,105,9,CAPITOL RIVERFRONT BID
427140,2016-06-22T00:00:00.000Z,CONSTRUCTION,RAZE,PERMIT ISSUED,"1711 1ST ST SW, WASHINGTON, DC 20024",CG/CR,2016-08-03T08:09:19.000Z,WASHINGTON,DC,38.868406,-77.012605,20024,6,6D,FIRST,105,9,CAPITOL RIVERFRONT BID
427141,2016-06-22T00:00:00.000Z,CONSTRUCTION,RAZE,PERMIT ISSUED,"1405 CRITTENDEN ST NW, WASHINGTON, DC 20011",R-4,2016-07-30T08:14:44.000Z,WASHINGTON,DC,38.947391,-77.033396,20011,4,4C,FOURTH,404,18,NONE
427142,2016-06-22T00:00:00.000Z,CONSTRUCTION,SHEETING AND SHORING,PERMIT ISSUED,"100 K ST NE, WASHINGTON, DC 20002",,2016-07-30T08:14:44.000Z,WASHINGTON,DC,38.902786,-77.005476,20002,6,6C,FIRST,103,25,NOMA BID
427143,2016-06-22T00:00:00.000Z,CONSTRUCTION,SIGN,PERMIT ISSUED,"1160 1ST ST NE, WASHINGTON, DC 20002",,2016-06-23T08:07:11.000Z,WASHINGTON,DC,38.905164,-77.006291,20002,6,6C,FIRST,103,25,NOMA BID
427144,2016-06-22T00:00:00.000Z,CONSTRUCTION,SIGN,PERMIT ISSUED,"1924 8TH ST NW, STE# 110, WASHINGTON, DC 20001",,2016-06-23T08:07:11.000Z,WASHINGTON,DC,38.916539,-77.023213,20001,1,1B,THIRD,305,3,NONE
427145,2016-06-22T00:00:00.000Z,CONSTRUCTION,SOLAR SYSTEM,PERMIT ISSUED,"1624 PORTAL DR NW, WASHINGTON, DC 20012",,2016-06-23T08:07:11.000Z,WASHINGTON,DC,38.990077,-77.038073,20012,4,4A,FOURTH,401,16,NONE
427146,2016-06-22T00:00:00.000Z,CONSTRUCTION,SOLAR SYSTEM,PERMIT ISSUED,"1806 POTOMAC AVE SE, WASHINGTON, DC 20003",R-4,2016-06-23T08:07:11.000Z,WASHINGTON,DC,38.883427,-76.978634,20003,6,6B,FIRST,108,26,NONE
427373,2016-05-02T00:00:00.000Z,CONSTRUCTION,SOLAR SYSTEM,PERMIT ISSUED,"3729 S ST SE, WASHINGTON, DC 20020",,2016-05-26T15:56:05.000Z,WASHINGTON,DC,38.867489,-76.953883,20020,7,7B,SIXTH,605,34,NONE
427374,2016-05-02T00:00:00.000Z,CONSTRUCTION,SOLAR SYSTEM,PERMIT ISSUED,"4620 H ST SE, WASHINGTON, DC 20019",R-2,2016-05-26T15:56:05.000Z,WASHINGTON,DC,38.878849,-76.933976,20019,7,7E,SIXTH,604,33,NONE
427375,2016-05-02T00:00:00.000Z,CONSTRUCTION,SOLAR SYSTEM,COMPLETED,"1832 WOODMONT PL SE, WASHINGTON, DC 20020",,2016-06-25T08:07:23.000Z,WASHINGTON,DC,38.863343,-76.975739,20020,8,8B,SEVENTH,701,28,NONE
427376,2016-05-02T00:00:00.000Z,CONSTRUCTION,SOLAR SYSTEM,PERMIT ISSUED,"5414 BROAD BRANCH RD NW, WASHINGTON, DC 20015",R-1-B,2016-05-26T15:56:05.000Z,WASHINGTON,DC,38.961659,-77.066814,20015,3,3G,SECOND,201,10,NONE
419344,2016-01-21T00:00:00.000Z,CONSTRUCTION,MISCELLANEOUS,PERMIT ISSUED,"5 P ST SW, WASHINGTON, DC 20024",CG/R-5-E,2016-08-03T08:09:14.000Z,WASHINGTON,DC,38.872204,-77.009444,20024,6,6D,FIRST,105,9,NONE
419345,2016-01-21T00:00:00.000Z,CONSTRUCTION,MISCELLANEOUS,PERMIT ISSUED,"1400 CONSTITUTION AVE NW, WASHINGTON, DC 20004",,2016-08-03T08:09:14.000Z,WASHINGTON,DC,38.891245,-77.032803,20004,2,2F,SECOND,207,NONE,NONE
419346,2016-01-21T00:00:00.000Z,CONSTRUCTION,MISCELLANEOUS,PERMIT ISSUED,"3611 PROSPECT ST NW, WASHINGTON, DC 20007",,2016-08-03T08:09:14.000Z,WASHINGTON,DC,38.90601,-77.070655,20007,2,2E,SECOND,206,4,NONE
419347,2016-01-21T00:00:00.000Z,CONSTRUCTION,MISCELLANEOUS,PERMIT ISSUED,"2600 CONNECTICUT AVE NW, WASHINGTON, DC 20008",WP/C-2-A,2016-08-03T08:09:14.000Z,WASHINGTON,DC,38.923719,-77.052013,20008,3,3C,SECOND,204,15,NONE
419348,2016-01-21T00:00:00.000Z,CONSTRUCTION,NEW BUILDING,PERMIT ISSUED,"3137 FORT LINCOLN DR NE, WASHINGTON, DC 20018",,2016-07-30T08:14:39.000Z,WASHINGTON,DC,38.926225,-76.959822,20018,5,5A,FIFTH,503,24,NONE
419349,2016-01-21T00:00:00.000Z,CONSTRUCTION,NEW BUILDING,PERMIT ISSUED,"2484 MARKET ST NE BLDG 11, WASHINGTON, DC 20018",,2016-07-30T08:14:39.000Z,WASHINGTON,DC,38.922015,-76.952985,20018,5,5A,FIFTH,503,24,NONE
419350,2016-01-21T00:00:00.000Z,CONSTRUCTION,RETAINING WALL,PERMIT ISSUED,"1640 L ST NE, WASHINGTON, DC 20002",R-4,2016-08-03T08:09:14.000Z,WASHINGTON,DC,38.90388,-76.980235,20002,5,5B,FIFTH,507,23,NONE
419836,2016-02-18T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"1133 CONNECTICUT AVE NW 700, WASHINGTON, DC 20036",,2016-07-18T08:11:37.000Z,WASHINGTON,DC,38.904977,-77.040244,20036,2,2B,SECOND,207,6,GOLDEN TRIANGLE BID
420083,2016-02-09T00:00:00.000Z,CONSTRUCTION,NEW BUILDING,PERMIT ISSUED,"3146 CITYSCAPE DR NE, WASHINGTON, DC 20018",,2016-08-03T08:09:14.000Z,WASHINGTON,DC,38.92613,-76.960234,20018,5,5A,FIFTH,503,24,NONE
420084,2016-02-09T00:00:00.000Z,CONSTRUCTION,NEW BUILDING,PERMIT ISSUED,"1510 MISSISSIPPI AVE SE, WASHINGTON, DC 20032",R-3,2016-08-03T08:09:14.000Z,WASHINGTON,DC,38.842238,-76.981765,20032,8,8B,SEVENTH,704,38,NONE
420085,2016-02-09T00:00:00.000Z,CONSTRUCTION,SHEETING AND SHORING,PERMIT ISSUED,"1749 N ST NW, WASHINGTON, DC 20036",,2016-05-26T15:55:57.000Z,WASHINGTON,DC,38.907447,-77.040445,20036,2,2B,SECOND,208,6,NONE
420086,2016-02-09T00:00:00.000Z,CONSTRUCTION,SIGN,PERMIT ISSUED,"3425 CONNECTICUT AVE NW, WASHINGTON, DC 20008",,2016-08-03T08:09:14.000Z,WASHINGTON,DC,38.935159,-77.057788,20008,3,3C,SECOND,203,15,NONE
420087,2016-02-09T00:00:00.000Z,CONSTRUCTION,SIGN,PERMIT ISSUED,"2033 G ST NW, WASHINGTON, DC 20052",R-5-D,2016-07-18T08:11:38.000Z,WASHINGTON,DC,38.898509,-77.046409,20006,2,2A,SECOND,207,5,NONE
420088,2016-02-09T00:00:00.000Z,CONSTRUCTION,SOLAR SYSTEM,COMPLETED,"2130 SUDBURY PL NW, WASHINGTON, DC 20012",R-1-A,2016-07-19T08:12:17.000Z,WASHINGTON,DC,38.989441,-77.046943,20012,4,4A,FOURTH,401,16,NONE
420089,2016-02-09T00:00:00.000Z,CONSTRUCTION,SOLAR SYSTEM,COMPLETED,"8 RIDGE RD SE, WASHINGTON, DC 20019",,2016-05-26T15:55:57.000Z,WASHINGTON,DC,38.889183,-76.95213,20019,7,7A,SIXTH,603,32,NONE
420090,2016-02-09T00:00:00.000Z,CONSTRUCTION,SWIMMING POOL,PERMIT ISSUED,"82 I ST SE, WASHINGTON, DC 20003",,2016-05-26T15:55:57.000Z,WASHINGTON,DC,38.879507,-77.00562,20003,6,6D,FIRST,106,27,CAPITOL RIVERFRONT BID
420753,2016-02-18T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"1600 K ST NW, WASHINGTON, DC 20006",SP-2,2016-08-03T08:09:15.000Z,WASHINGTON,DC,38.902233,-77.036946,20006,2,2B,SECOND,207,6,GOLDEN TRIANGLE BID
420754,2016-02-18T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT CANCELED,"1730 PENNSYLVANIA AVE NW, WASHINGTON, DC 20006",C-4,2016-07-30T08:14:40.000Z,WASHINGTON,DC,38.898737,-77.040228,20006,2,2A,SECOND,207,5,GOLDEN TRIANGLE BID
420755,2016-02-18T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"2175 K ST NW, WASHINGTON, DC 20037",C-3-C,2016-07-18T08:11:38.000Z,WASHINGTON,DC,38.902874,-77.048446,20037,2,2A,SECOND,207,6,NONE
420756,2016-02-18T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"2300 WISCONSIN AVE NW, WASHINGTON, DC 20007",NOPD/C-2-A,2016-08-03T08:09:15.000Z,WASHINGTON,DC,38.920133,-77.071763,20007,3,3B,SECOND,204,14,NONE
420757,2016-02-18T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"801 18TH ST NW, WASHINGTON, DC 20006",C-4,2016-08-03T08:09:15.000Z,WASHINGTON,DC,38.900512,-77.041462,20006,2,2B,SECOND,207,6,GOLDEN TRIANGLE BID
420758,2016-02-18T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,COMPLETED,"800 4TH ST SW S416, WASHINGTON, DC 20024",R-5-C,2016-07-30T08:14:40.000Z,WASHINGTON,DC,38.880279,-77.017124,20024,6,6D,FIRST,105,9,NONE
420759,2016-02-18T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"3403 WOODLEY RD NW, WASHINGTON, DC 20016",,2016-07-18T08:11:38.000Z,WASHINGTON,DC,38.931757,-77.066803,20016,3,3C,SECOND,204,15,NONE
420760,2016-02-18T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"2500 VIRGINIA AVE NW 904 SOUTH, WASHINGTON, DC 20037",SP-2,2016-08-03T08:09:15.000Z,WASHINGTON,DC,38.898703,-77.054233,20037,2,2A,SECOND,207,5,NONE
420761,2016-02-18T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"1618 U ST SE, WASHINGTON, DC 20020",,2016-04-20T08:27:26.000Z,WASHINGTON,DC,38.865383,-76.981447,20020,8,8A,SEVENTH,701,28,NONE
420762,2016-02-18T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"1622 U ST SE, WASHINGTON, DC 20020",R-3,2016-04-20T08:27:26.000Z,WASHINGTON,DC,38.865328,-76.981308,20020,8,8A,SEVENTH,701,28,NONE
420763,2016-02-18T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"1616 U ST SE, WASHINGTON, DC 20020",R-3,2016-04-20T08:27:26.000Z,WASHINGTON,DC,38.865395,-76.981538,20020,8,8A,SEVENTH,701,28,NONE
420106,2016-02-11T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"5132 ROCKWOOD PKWY NW N/A, WASHINGTON, DC 20016",,2016-07-30T08:14:39.000Z,WASHINGTON,DC,38.937748,-77.102695,20016,3,3D,SECOND,205,13,NONE
420107,2016-02-11T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"538 13TH ST SE, WASHINGTON, DC 20003",C-2-A,2016-04-20T08:27:25.000Z,WASHINGTON,DC,38.881778,-76.988085,20003,6,6B,FIRST,108,26,NONE
420767,2016-02-08T00:00:00.000Z,CONSTRUCTION,ADDITION ALTERATION REPAIR,PERMIT ISSUED,"6642 BARNABY ST NW, WASHINGTON, DC 20015",R-1-B,2016-08-03T08:09:15.000Z,WASHINGTON,DC,38.977226,-77.060691,20015,4,3G,SECOND,201,10,NONE
420768,2016-02-08T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"1274 SIMMS PL NE, WASHINGTON, DC 20002",,2016-07-18T08:11:38.000Z,WASHINGTON,DC,38.908885,-76.983114,20002,5,5B,FIFTH,506,23,NONE
420769,2016-02-08T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"42 U ST NW, WASHINGTON, DC 20001",R-4,2016-07-30T08:14:40.000Z,WASHINGTON,DC,38.916802,-77.010495,20001,5,5C,FIFTH,501,21,NONE
420770,2016-02-08T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"1391 PENNSYLVANIA AVE SE, WASHINGTON, DC 20003",,2016-07-19T08:12:17.000Z,WASHINGTON,DC,38.880346,-76.986596,20003,6,6B,FIRST,106,26,CAPITOL HILL BID
420771,2016-02-08T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,COMPLETED,"5507 COLORADO AVE NW, WASHINGTON, DC 20011",C-2-A,2016-08-03T08:09:15.000Z,WASHINGTON,DC,38.956504,-77.032695,20011,4,4C,FOURTH,403,18,NONE
420772,2016-02-08T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"431 12TH ST SE, WASHINGTON, DC 20003",,2016-08-03T08:09:15.000Z,WASHINGTON,DC,38.883387,-76.990526,20003,6,6B,FIRST,107,26,NONE
420773,2016-02-08T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"1875 K ST NW, WASHINGTON, DC 20006",C-4,2016-08-03T08:09:15.000Z,WASHINGTON,DC,38.902806,-77.043044,20006,2,2B,SECOND,207,6,GOLDEN TRIANGLE BID
420774,2016-02-08T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"3222 KLINGLE RD NW, WASHINGTON, DC 20008",R-1-B,2016-07-18T08:11:38.000Z,WASHINGTON,DC,38.930038,-77.065094,20008,3,3C,SECOND,204,15,NONE
420775,2016-02-08T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"1827 A ST SE, WASHINGTON, DC 20003",,2016-08-03T08:09:15.000Z,WASHINGTON,DC,38.888448,-76.977873,20003,6,6B,FIRST,108,26,NONE
420776,2016-02-08T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"5357 ASTOR PL SE, WASHINGTON, DC 20019",,2016-08-03T08:09:15.000Z,WASHINGTON,DC,38.886287,-76.923772,20019,7,7E,SIXTH,604,33,NONE
421250,2016-01-05T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"1776 I ST NW 9TH FL., WASHINGTON, DC 20006",,2016-08-03T08:09:15.000Z,WASHINGTON,DC,38.901091,-77.041363,20006,2,2B,SECOND,207,6,GOLDEN TRIANGLE BID
421251,2016-01-05T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,COMPLETED,"5922 13TH ST NW, WASHINGTON, DC 20011",,2016-08-03T08:09:15.000Z,WASHINGTON,DC,38.962496,-77.030077,20011,4,4A,FOURTH,402,17,NONE
421252,2016-01-05T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"3003 VAN NESS ST NW, WASHINGTON, DC 20008",R-5-D,2016-08-03T08:09:15.000Z,WASHINGTON,DC,38.943724,-77.061248,20008,3,3F,SECOND,203,12,NONE
421253,2016-01-05T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"1250 MARYLAND AVE SW 4TH FLOOR, WASHINGTON, DC 20024",,2016-08-03T08:09:15.000Z,WASHINGTON,DC,38.883695,-77.029431,20024,6,6D,FIRST,105,9,NONE
421254,2016-01-05T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"1301 CONNECTICUT AVE NW, WASHINGTON, DC 20036",DC/C-3-C,2016-07-30T08:14:40.000Z,WASHINGTON,DC,38.907611,-77.041963,20036,2,2B,SECOND,208,6,GOLDEN TRIANGLE BID
421255,2016-01-05T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,COMPLETED,"55 M ST SE 940, WASHINGTON, DC 20003",,2016-05-26T15:55:58.000Z,WASHINGTON,DC,38.876256,-77.00699,20003,6,6D,FIRST,106,27,CAPITOL RIVERFRONT BID
421256,2016-01-05T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"4015 MARLBORO PL NW, WASHINGTON, DC 20011",R-4,2016-07-30T08:14:40.000Z,WASHINGTON,DC,38.94054,-77.015959,20011,4,4C,FOURTH,407,18,NONE
420108,2016-02-11T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"538 13TH ST SE, WASHINGTON, DC 20003",C-2-A,2016-05-26T15:55:57.000Z,WASHINGTON,DC,38.881778,-76.988085,20003,6,6B,FIRST,108,26,NONE
420109,2016-02-11T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"919 G ST SE, WASHINGTON, DC 20003",R-4,2016-07-19T08:12:17.000Z,WASHINGTON,DC,38.881076,-76.993025,20003,6,6B,FIRST,106,26,NONE
420110,2016-02-11T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"1333 H ST NW, WASHINGTON, DC 20005",,2016-08-03T08:09:14.000Z,WASHINGTON,DC,38.900497,-77.031119,20005,2,2F,FIRST,101,8,DOWNTOWN BID
420111,2016-02-11T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"375 M ST SW, WASHINGTON, DC 20024",,2016-08-03T08:09:14.000Z,WASHINGTON,DC,38.876816,-77.016801,20024,6,6D,FIRST,105,9,NONE
420112,2016-02-11T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,COMPLETED,"215 EMERSON ST NW, UNIT# 207, WASHINGTON, DC 20011",R-5-A,2016-08-03T08:09:14.000Z,WASHINGTON,DC,38.950357,-77.014462,20011,4,4D,FOURTH,407,18,NONE
420113,2016-02-11T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,"1333 H ST NW, WASHINGTON, DC 20005",,2016-07-30T08:14:39.000Z,WASHINGTON,DC,38.900497,-77.031119,20005,2,2F,FIRST,101,8,DOWNTOWN BID
420114,2016-02-11T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,COMPLETED,"2251 WISCONSIN AVE NW, WASHINGTON, DC 20007",NOPD/C-2-A,2016-07-30T08:14:39.000Z,WASHINGTON,DC,38.920446,-77.07125,20007,3,3B,SECOND,204,14,NONE
420115,2016-02-11T00:00:00.000Z,CONSTRUCTION,DEMOLITION,PERMIT ISSUED,"1120 E ST SE, WASHINGTON, DC 20003",,2016-08-03T08:09:14.000Z,WASHINGTON,DC,38.883057,-76.990726,20003,6,6B,FIRST,107,26,CAPITOL HILL BID
420116,2016-02-11T00:00:00.000Z,CONSTRUCTION,DEMOLITION,PERMIT ISSUED,"812 7TH ST NW, WASHINGTON, DC 20001",DD/C-3-C,2016-07-30T08:14:39.000Z,WASHINGTON,DC,38.900398,-77.022225,20001,2,2C,FIRST,102,8,DOWNTOWN BID
420117,2016-02-11T00:00:00.000Z,CONSTRUCTION,FENCE,PERMIT ISSUED,"1221 QUINCY ST NW, WASHINGTON, DC 20011",R-4,2016-08-03T08:09:14.000Z,WASHINGTON,DC,38.937786,-77.028095,20011,4,4C,FOURTH,404,18,NONE
420118,2016-02-11T00:00:00.000Z,CONSTRUCTION,FENCE,PERMIT ISSUED,"4568 C ST SE, WASHINGTON, DC 20019",R-2,2016-08-03T08:09:14.000Z,WASHINGTON,DC,38.88677,-76.936967,20019,7,7E,SIXTH,604,33,NONE
420119,2016-02-11T00:00:00.000Z,CONSTRUCTION,MISCELLANEOUS,PERMIT ISSUED,"1680 35TH ST NW, WASHINGTON, DC 20007",R-3,2016-07-30T08:14:39.000Z,WASHINGTON,DC,38.913139,-77.070394,20007,2,2E,SECOND,206,4,NONE
420120,2016-02-11T00:00:00.000Z,CONSTRUCTION,MISCELLANEOUS,PERMIT ISSUED,"811 VERMONT AVE NW, WASHINGTON, DC 20571",C-4,2016-07-30T08:14:39.000Z,WASHINGTON,DC,38.900756,-77.034345,20571,2,2F,SECOND,207,8,DOWNTOWN BID
420777,2016-02-08T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,COMPLETED,"7533 12TH ST NW, WASHINGTON, DC 20012",R-2,2016-08-03T08:09:15.000Z,WASHINGTON,DC,38.981715,-77.027555,20012,4,4A,FOURTH,401,16,NONE
420778,2016-02-08T00:00:00.000Z,CONSTRUCTION,ALTERATION AND REPAIR,PERMIT ISSUED,0 MOUNT PLEASANT ST NW,,2016-04-20T08:27:26.000Z,WASHINGTON,DC,0,0,,,NONE,,,NONE,NONE
